id	document	label
1803	자꾸만 걱정이 되서 잠도 제대로 못 잤어.	0
1804	나 자신을 사랑하지 못해. 자책하는 일이 많아.	0
1805	힘들어도 나 혼자 해결해야 해. 지친다.	0
1806	나 자신을 믿지 못해. 계속해서 자책해.	0
1807	스트레스가 너무 많아서 힘들어. 우울해.	0
1808	마음이 너무 아프고 무거워. 슬픈 일이 있었어.	0
1809	하루종일 울적한 기분이었어. 기쁜 일이 없었어.	0
1810	스트레스 때문에 머리가 아팠어. 집중도 안 됐어.	0
1811	힘들어도 나 혼자 해결해야 해. 도움을 받을 수 없어.	0
1812	나 자신을 사랑하지 못해. 계속해서 자책해.	0
1813	나 자신을 믿지 못해. 자책하는 일이 많아.	0
1814	스트레스가 너무 많아서 힘들어. 우울해.	0
1815	마음이 너무 아프고 무거워. 슬픈 일이 있었어.	0
1816	하루종일 울적한 기분이었어. 기쁜 일이 없었어.	0
1817	자꾸만 불안한 생각이 들어서 힘들었어.	0
1818	마음이 불안하고 불편했어. 무기력한 기분이 들어.	0
1819	스트레스 때문에 잠을 못 잤어. 피곤했어.	0
1820	하루종일 우울했어. 행복하지 못한 일이 있었어.	0
1821	마음이 너무 아파서 울고 싶었어.	0
1822	스트레스 때문에 머리가 아팠어. 집중도 안 됐어.	0
1823	힘들어도 나 혼자 해결해야 해. 도움을 받을 수 없어.	0
1824	나 자신을 사랑하지 못해. 계속해서 자책해.	0
1825	나 자신을 믿지 못해. 자책하는 일이 많아.	0
1826	스트레스가 너무 많아서 힘들어. 우울해.	0
1827	마음이 너무 아프고 무거워. 슬픈 일이 있었어.	0
1828	하루종일 울적한 기분이었어. 기쁜 일이 없었어.	0
1829	자꾸만 불안한 생각이 들어서 힘들었어.	0
1830	마음이 불안하고 불편했어. 무기력한 기분이 들어.	0
1831	스트레스 때문에 잠을 못 잤어.	0
1832	하루종일 우울했어. 행복하지 못한 일이 있었어.	0
1833	마음이 너무 아파서 울고 싶었어.	0
1834	오늘은 기분이 안 좋았어. 하루종일 우울했어.	0
1835	마음이 너무 심란해. 아무 것도 하기 싫었어.	0
1836	생각이 너무 많아서 힘들었어. 집중도 안 돼.	0
1837	사소한 일에도 불안하고 불편해. 마음이 불편해.	0
1838	내 기분은 뭔가 불안하고 쓸쓸해.	0
1839	하루종일 피곤했어. 에너지가 너무 없었어.	0
1840	무기력함이 느껴져. 아무 것도 하기 싫어.	0
1841	스트레스가 너무 많이 쌓여서 힘들어.	0
1842	실망스러운 하루였어. 기대했던 일이 안 됐어.	0
1843	마음이 너무 무거워. 슬픈 일이 있었어.	0
1844	불안한 일이 생겨서 마음이 불편해.	0
1845	하루종일 우울했어. 흐린 기분이었어.	0
1846	자꾸만 걱정이 되서 힘들어. 머리가 아프고 피곤했어.	0
1847	나 자신에 대해 확신이 없어. 자책하는 일이 많아.	0
1848	무기력함이 느껴져서 아무것도 하지 못했어.	0
1849	스트레스 때문에 머리가 아팠어. 집중도 안 됐어.	0
1850	하루 종일 울적한 기분이었어. 행복하지 못한 일이 있었어.	0
1851	힘든 하루였어. 아무 것도 하기 싫어.	0
1852	사람들과의 관계가 힘들어. 소외된 기분이 들어.	0
1853	자꾸만 걱정이 되서 잠도 제대로 못 잤어.	0
1854	나 자신을 사랑하지 못해. 자책하는 일이 많아.	0
1855	힘들어도 나 혼자 해결해야 해. 지친다.	0
1856	나 자신을 믿지 못해. 계속해서 자책해.	0
1857	스트레스가 너무 많아서 힘들어. 우울해.	0
1858	마음이 너무 아프고 무거워. 슬픈 일이 있었어.	0
1859	하루종일 울적한 기분이었어. 기쁜 일이 없었어.	0
1860	스트레스 때문에 머리가 아팠어. 집중도 안 됐어.	0
1861	힘들어도 나 혼자 해결해야 해. 도움을 받을 수 없어.	0
1862	나 자신을 사랑하지 못해. 계속해서 자책해.	0
1863	나 자신을 믿지 못해. 자책하는 일이 많아.	0
1864	스트레스가 너무 많아서 힘들어. 우울해.	0
1865	마음이 너무 아프고 무거워. 슬픈 일이 있었어.	0
1866	하루종일 울적한 기분이었어. 기쁜 일이 없었어.	0
1867	자꾸만 불안한 생각이 들어서 힘들었어.	0
1868	마음이 불안하고 불편했어. 무기력한 기분이 들어.	0
1869	스트레스 때문에 잠을 못 잤어. 피곤했어.	0
1870	하루종일 우울했어. 행복하지 못한 일이 있었어.	0
1871	마음이 너무 아파서 울고 싶었어.	0
1872	스트레스 때문에 머리가 아팠어. 집중도 안 됐어.	0
1873	힘들어도 나 혼자 해결해야 해. 도움을 받을 수 없어.	0
1874	나 자신을 사랑하지 못해. 계속해서 자책해.	0
1875	나 자신을 믿지 못해. 자책하는 일이 많아.	0
1876	스트레스가 너무 많아서 힘들어. 우울해.	0
1877	마음이 너무 아프고 무거워. 슬픈 일이 있었어.	0
1878	하루종일 울적한 기분이었어. 기쁜 일이 없었어.	0
1879	자꾸만 불안한 생각이 들어서 힘들었어.	0
1880	마음이 불안하고 불편했어. 무기력한 기분이 들어.	0
1881	스트레스 때문에 잠을 못 잤어. 피곤했어.	0
1882	하루종일 우울했어. 행복하지 못한 일이 있었어.	0
1883	마음이 너무 아파서 울고 싶었어.	0
1884	나는 왜 항상 이렇게 운이 없는 걸까?	0
1885	아무도 내 말을 진지하게 들어주지 않는 것 같아.	0
1886	내가 한 일이 모두 헛수고로 느껴져.	0
1887	이런 기분이라면 차라리 아무것도 하지 않는 게 나을 것 같아.	0
1888	나는 오늘도 실패했다.	0
1889	왜 난 항상 뒤쳐지기만 할까?	0
1890	이제 더 이상 희망이 보이지 않아.	0
1891	나는 내 인생에서 큰 실수를 저질렀다고 느껴.	0
1892	아무리 노력해도 상황이 나아지지 않는 것 같아.	0
1893	오늘 하루는 정말 최악이었다.	0
1894	내 모든 계획이 무너져 내렸어.	0
1895	마음이 너무 무겁고 우울해.	0
1896	나는 왜 이렇게 불행하기만 할까?	0
1897	내 인생은 왜 이렇게 지루하고 의미없는 걸까?	0
1898	오늘은 정말 아무것도 할 수 없는 날이었어.	0
1899	나는 내 자신이 실망스러워.	0
1900	나는 왜 아무것도 제대로 할 수 없을까?	0
1901	모든 것이 나에게 등을 돌린 것 같아.	0
1902	나는 내 삶에서 중요한 것을 잃어버린 것 같아.	0
1903	이렇게 계속 살아가고 싶지 않아.	0
1904	나는 지금 너무 화가 나고 실망스러워.	0
1905	아무리 시도해도 항상 실패만 하는 것 같아.	0
1906	내 삶은 완전히 엉망진창이야.	0
1907	난 정말 아무것도 할 가치가 없는 사람인가 봐.	0
1908	다른 사람들은 모두 행복해 보이는데, 나만 불행해.	0
1909	내 인생은 왜 이렇게 고단하기만 한 걸까?	0
1910	나는 항상 외롭고, 이해받지 못하는 것 같아.	0
1911	내 모든 노력이 물거품처럼 사라져버렸어.	0
1912	나는 왜 항상 실패만 반복하는 걸까?	0
1913	내가 어디로 가야 할지 모르겠어.	0
1914	나는 내 삶에 대해 너무나도 회의적이야.	0
1915	모든 게 너무 어렵고, 아무것도 해결되지 않아.	0
1916	오늘은 정말 최악의 하루였다. 아무것도 제대로 되는 일이 없었다.	0
1917	분명히 열심히 했는데, 결과는 항상 실망스럽다. 나는 왜 노력해도 성공하지 못하는 걸까?	0
1918	요즘 들어 외로움이 점점 더 깊어져 가는 것 같다. 친구들도 바쁜 척하며 연락이 뜸해졌다.	0
1919	오늘은 계속 비가 내렸다. 나의 기분도 마치 이 비처럼 침울하고 우울하다.	0
1920	직장에서의 스트레스가 너무 심하다. 매일 매일이 전쟁터 같다.	0
1921	가족과의 갈등이 점점 심해지고 있다. 서로 이해하려고 노력해도, 결국엔 다툼으로 끝난다.	0
1922	건강이 점점 나빠지는 것 같아 걱정이다. 운동을 해야 하는데, 시작조차 하기가 힘들다.	0
1923	경제적인 어려움이 계속되고 있다. 어떻게 해야 할지 막막하다.	0
1924	취업 준비가 너무 힘들다. 원하는 회사에 계속 떨어지니 자신감도 많이 떨어졌다.	0
1925	최근에 이별을 겪었다. 마음이 너무 아프고, 회복되는 것 같지 않다.	0
1926	오늘은 정말 아무것도 하기 싫었다. 모든 게 의미 없는 것 같다.	0
1927	친구들과의 관계가 멀어지는 것 같아 걱정이다. 이유를 모르겠다.	0
1928	집중이 전혀 되지 않아. 하루 종일 무기력했다.	0
1929	매일 같은 일상에 지쳐감을 느낀다. 변화가 필요한데 시작점을 모르겠다.	0
1930	오늘도 비판적인 말들만 들었다. 자신감이 바닥을 치고 있다.	0
1931	늘 부족한 사람인 것 같아 스스로가 실망스럽다.	0
1932	사랑하는 사람을 잃었다. 슬픔이 마음을 가득 채우고 있다.	0
1933	건강 문제로 미래에 대한 불안이 커지고 있다.	0
1934	최근에 겪은 실패가 마음에서 떠나지 않는다.	0
1935	너무 많은 압박을 느껴. 어디서부터 다시 시작해야 할지 모르겠다.	0
1936	사람들과 어울리기가 점점 힘들어진다. 고립됐다는 느낌이 든다.	0
1937	내 의견이 전혀 존중받지 못하는 것 같아 속상하다.	0
1938	앞으로의 길이 막막하다. 목표를 잃어버린 것 같다.	0
1939	친구가 나에게 등을 돌렸다. 배신감을 느낀다.	0
1940	항상 피곤하고 지쳐. 에너지가 전혀 없다.	0
1941	무엇을 해도 만족을 못 느끼겠다. 모든 게 무의미하다.	0
1942	나 자신을 사랑하기가 점점 어려워진다. 자존감이 낮아지고 있다.	0
1943	불안감이 나를 집어삼킨다. 평온함을 찾기가 어렵다.	0
1944	미래에 대한 두려움이 커져만 간다. 어떻게 해야 할지 모르겠다.	0
1945	오늘도 실수투성이다. 왜 항상 나만 이럴까?	0
1946	오늘은 정말 아무것도 하고 싶지 않았다. 모든 것이 의미 없어 보였다.	0
1947	친구들과의 관계가 점점 멀어지는 것 같아 걱정이다. 이유를 모르겠다.	0
1948	하루 종일 집중할 수가 없었다. 나른함이 계속됐다.	0
1949	매일 반복되는 루틴에 지쳐간다. 변화가 필요한데 어디서부터 시작해야 할지 모르겠다.	0
1950	또 다시 비판적인 말만 들었다. 자신감이 바닥을 치고 있다.	0
1951	늘 부족하다고 느끼고, 나 자신에게 실망한다.	0
1952	사랑하는 사람을 잃었다. 마음은 슬픔으로 가득 차 있다.	0
1953	건강 문제가 미래에 대한 불안을 증가시킨다.	0
1954	최근의 실패들이 마음속에 계속 맴돈다.	0
1955	너무 많은 압박을 느낀다. 어디서부터 다시 시작해야 할지 모르겠다.	0
1956	사회생활이 점점 더 어려워진다. 고립되는 기분이다.	0
1957	내 의견이 전혀 존중받지 못하는 것이 화가 난다.	0
1958	미래가 두렵다. 목표를 잃어버린 것 같다.	0
1959	친구가 나에게 등을 돌렸다. 배신감을 느낀다.	0
1960	항상 피곤하고 지쳐 있다. 에너지가 전혀 없다.	0
1961	무엇에도 만족할 수 없다. 모든 것이 의미 없어 보인다.	0
1962	자기 자신을 사랑하는 것이 점점 더 어려워진다. 자존감이 낮아진다.	0
1963	불안이 나를 집어삼킨다. 평화를 찾기 어렵다.	0
1964	미래에 대한 두려움이 커진다. 무엇을 해야 할지 모르겠다.	0
1965	오늘도 실수투성이다. 왜 항상 나일까?	0
1966	모든 일에 흥미를 잃어버린 것 같다. 삶이 지루하고 단조롭다.	0
1967	자신감이 낮아져서 새로운 도전을 시작하기가 두렵다.	0
1968	매일을 견디기가 점점 더 힘들어진다. 희망이 보이지 않는다.	0
1969	직장에서의 스트레스가 견딜 수 없을 정도로 커졌다.	0
1970	실패를 두려워하게 되었다. 실패할까 봐 아무것도 시작할 수 없다.	0
1971	나를 이해해주는 사람이 없는 것 같아 외롭다.	0
1972	매일 밤 잠들기가 두렵다. 악몽이 나를 괴롭힌다.	0
1973	자신을 표현하는 것이 어렵다. 말하고 싶은 것이 많지만 말을 잇지 못한다.	0
1974	주변 사람들로부터 소외감을 느낀다. 친구가 없는 것 같다.	0
1975	자기 자신에게 실망하기 일쑤다. 나아지는 것이 없다고 느낀다.	0
1976	무기력함이 점점 심해지고, 아무것도 시작하고 싶지 않아요.	0
1977	사소한 일에도 쉽게 화가 나고, 참을성이 많이 줄었어요.	0
1978	거울을 볼 때마다 자신감이 떨어지고, 자존감이 바닥을 치고 있어요.	0
1979	주변 사람들과의 관계가 점점 멀어지는 것 같아서 외롭습니다.	0
1980	성공한 사람들을 보면 자신이 너무 부족해 보여요.	0
1981	미래에 대한 불안감이 커져만 가고, 어디로 가야 할지 모르겠어요.	0
1982	매일 같은 실수를 반복하고, 배우는 것이 없는 것 같아요.	0
1983	사람들과 대화하는 것이 힘들고, 소통에 문제가 있는 것 같아요.	0
1984	내 의견이 무시당하는 것 같아서 상처받아요.	0
1985	잠을 잘 수 없는 밤이 많아지고, 불면증이 심해져요.	0
1986	건강 문제로 인해 불안과 스트레스가 커지고 있어요.	0
1987	재정적인 어려움이 가중되고, 해결책을 찾지 못하고 있어요.	0
1988	일에서 만족감을 느끼지 못하고, 항상 피곤함을 느껴요.	0
1989	자신에 대한 믿음이 사라지고, 무엇을 해도 의미가 없는 것 같아요.	0
1990	사랑하는 사람과의 관계가 소원해지고, 소통의 벽이 느껴져요.	0
1991	새로운 일에 도전하는 것이 두렵고, 실패할까 봐 불안해요.	0
1992	자신의 감정을 제대로 표현하지 못하고, 자주 오해를 받아요.	0
1993	사람들 앞에서 자신감을 잃고, 말을 잇지 못해요.	0
1994	목표를 세우기가 힘들고, 무엇을 위해 노력해야 할지 모르겠어요.	0
1995	누군가에게 의지하고 싶지만, 믿을 수 있는 사람이 없어요.	0
1996	매일 아침 일어나는 것이 힘들고, 삶에 대한 열정이 사라졌어요.	0
1997	주변 사람들의 기대에 부응하지 못하는 것 같아서 스트레스를 받아요.	0
1998	내가 한 선택들이 모두 잘못된 것 같아서 후회가 많아요.	0
1999	미래에 대한 계획이 없어 보이고, 방향성을 잃었어요.	0
2000	사랑받고 있다는 느낌이 들지 않아요.	0
2001	나를 이해해주는 사람이 없는 것 같고, 항상 혼자인 기분이에요.	0
